datetime,Aqara_room,Aqara_supply,Aqara_return,Sonoff,Shelly_supply,Shelly_return,Shelly_window,Aqara_thermostat,Setpoint,shortwave_radiation (W/m²),diffuse_radiation (W/m²),direct_radiation (W/m²),direct_normal_irradiance (W/m²),temperature_2m (°C),cloud_cover (%),global_tilted_irradiance (W/m²)
2025-03-12 20:30:00,21.37,34.855000000000004,24.6275,20.75,41.75,26.12333333333333,18.655,,22.0,0.0,0.0,0.0,0.0,1.85,82.5,0.0
2025-03-12 20:45:00,21.395,34.05,24.59,20.8,40.5,25.75,18.75,,22.0,0.0,0.0,0.0,0.0,1.675,90.75,0.0
2025-03-12 21:00:00,21.42,33.51,24.26,20.85,39.4375,25.376666666666665,18.706666666666667,,22.0,0.0,0.0,0.0,0.0,1.5,99.0,0.0
2025-03-12 21:15:00,21.445,33.12,24.136666666666667,20.9,39.31,25.0,18.66333333333333,,22.0,0.0,0.0,0.0,0.0,1.4,76.5,0.0
2025-03-12 21:30:00,21.47,33.697500000000005,24.013333333333332,20.95,40.18769230769231,25.09375,18.62,,22.0,0.0,0.0,0.0,0.0,1.3,54.0,0.0
2025-03-12 21:45:00,21.495,34.275000000000006,23.89,21.0,41.47888888888889,25.1875,18.75,,22.0,0.0,0.0,0.0,0.0,1.2000000000000002,31.5,0.0
2025-03-12 22:00:00,21.52,34.03,23.996666666666663,21.025,41.02111111111111,25.46,18.62,,22.0,0.0,0.0,0.0,0.0,1.1,9.0,0.0
2025-03-12 22:15:00,21.545,34.02,24.10333333333333,21.05,41.43733333333333,25.336666666666662,18.5,,22.0,0.0,0.0,0.0,0.0,0.925,12.0,0.0
2025-03-12 22:30:00,21.57,35.10333333333333,24.21,21.075000000000003,42.925,25.62333333333333,18.44,,22.0,0.0,0.0,0.0,0.0,0.75,15.0,0.0
2025-03-12 22:45:00,21.596666666666668,35.1,24.275,21.1,42.5,25.88,18.38,,22.0,0.0,0.0,0.0,0.0,0.5750000000000001,18.0,0.0
2025-03-12 23:00:00,21.62333333333333,34.72,24.34,21.125,41.56272727272727,25.75,18.35833333333333,,22.0,0.0,0.0,0.0,0.0,0.4,21.0,0.0
2025-03-12 23:15:00,21.65,34.665,24.405,21.15,41.18666666666667,25.62,18.336666666666662,,22.0,0.0,0.0,0.0,0.0,0.325,18.75,0.0
2025-03-12 23:30:00,21.66,34.61,24.47,21.175,41.4375,25.5,18.315,,22.0,0.0,0.0,0.0,0.0,0.25,16.5,0.0
2025-03-12 23:45:00,21.67,34.555,24.545,21.2,41.56375,25.62,18.293333333333333,,22.0,0.0,0.0,0.0,0.0,0.175,14.25,0.0
2025-03-13 00:00:00,21.68,34.5,24.62,21.20833333333333,41.69,25.685,18.27166666666667,,22.0,0.0,0.0,0.0,0.0,0.1,12.0,0.0
2025-03-13 00:15:00,21.69,35.12,24.695,21.216666666666665,42.31230769230769,25.75,18.25,,22.0,0.0,0.0,0.0,0.0,-0.0249999999999999,16.5,0.0
2025-03-13 00:30:00,21.6875,35.64,24.77,21.225,43.288,26.0,18.293333333333333,,22.0,0.0,0.0,0.0,0.0,-0.15,21.0,0.0
2025-03-13 00:45:00,21.685,35.74,24.886666666666667,21.23333333333333,43.125,26.376666666666665,18.336666666666662,,22.0,0.0,0.0,0.0,0.0,-0.275,25.5,0.0
2025-03-13 01:00:00,21.6825,35.7175,25.00333333333333,21.241666666666667,42.875,26.572000000000003,18.38,,22.0,0.0,0.0,0.0,0.0,-0.4,30.0,0.0
2025-03-13 01:15:00,21.68,35.695,25.12,21.25,42.762,26.628500000000003,18.25,,22.0,0.0,0.0,0.0,0.0,-0.2,38.5,0.0
2025-03-13 01:30:00,21.69333333333333,35.6725,25.125,21.258333333333333,42.85444444444445,26.685,18.293333333333333,,22.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0
2025-03-13 01:45:00,21.706666666666667,35.65,25.130000000000003,21.266666666666666,43.0625,26.685,18.336666666666662,,22.0,0.0,0.0,0.0,0.0,0.2,55.5,0.0
2025-03-13 02:00:00,21.72,35.57,25.135,21.275,42.625,26.69428571428572,18.38,,22.0,0.0,0.0,0.0,0.0,0.4,64.0,0.0
2025-03-13 02:15:00,21.71,35.489999999999995,25.14,21.28333333333333,42.625,26.70357142857143,18.25,,22.0,0.0,0.0,0.0,0.0,0.35,52.75,0.0
2025-03-13 02:30:00,21.7,35.41,25.15,21.291666666666668,42.375,26.712857142857143,18.271666666666665,,22.0,0.0,0.0,0.0,0.0,0.3,41.5,0.0
2025-03-13 02:45:00,21.69,35.33,25.16,21.3,42.612,26.72214285714286,18.293333333333333,,22.0,0.0,0.0,0.0,0.0,0.25,30.25,0.0
2025-03-13 03:00:00,21.68,35.343333333333334,25.17,21.308333333333334,42.54166666666666,26.731428571428573,18.315,,22.0,0.0,0.0,0.0,0.0,0.2,19.0,0.0
2025-03-13 03:15:00,21.6875,35.35666666666666,25.23,21.316666666666663,42.85444444444445,26.740714285714287,18.315,,22.0,0.0,0.0,0.0,0.0,0.025,27.0,0.0
2025-03-13 03:30:00,21.695,35.37,25.29,21.325,42.625,26.75,18.328,,22.0,0.0,0.0,0.0,0.0,-0.1499999999999999,35.0,0.0
2025-03-13 03:45:00,21.7025,35.5275,25.275,21.33333333333333,42.662,26.88,18.3392,,22.0,0.0,0.0,0.0,0.0,-0.3249999999999999,43.0,0.0
2025-03-13 04:00:00,21.71,35.685,25.26,21.341666666666665,43.1875,26.815,18.3504,,22.0,0.0,0.0,0.0,0.0,-0.5,51.0,0.0
2025-03-13 04:15:00,21.72,35.8425,25.3,21.35,43.525,27.0,18.3616,,22.0,0.0,0.0,0.0,0.0,-0.7,52.5,0.0
2025-03-13 04:30:00,21.73,36.0,25.340000000000003,21.35833333333333,43.188,26.94,18.3728,,22.0,0.0,0.0,0.0,0.0,-0.9,54.0,0.0
2025-03-13 04:45:00,21.74,35.925,25.380000000000003,21.366666666666667,43.17857142857143,26.925,18.384,,22.0,0.0,0.0,0.0,0.0,-1.1,55.5,0.0
2025-03-13 05:00:00,21.74125,35.85,25.42,21.375,43.42333333333333,26.91,18.3952,,22.0,0.0,0.0,0.0,0.0,-1.3,57.0,0.0
2025-03-13 05:15:00,21.7425,35.775000000000006,25.39,21.383333333333333,42.79,26.895,18.4064,,22.0,0.0,0.0,0.0,0.0,-1.325,67.75,0.0
2025-03-13 05:30:00,21.74375,35.7,25.36,21.391666666666666,43.0,26.88,18.4176,,22.0,0.0,0.0,0.0,0.0,-1.35,78.5,0.0
2025-03-13 05:45:00,21.745,35.656666666666666,25.33,21.4,43.096363636363634,26.815,18.4288,,22.0,0.0,0.0,0.0,0.0,-1.375,89.25,0.0
2025-03-13 06:00:00,21.74625,35.61333333333334,25.345,21.4125,42.937777777777775,26.815,18.44,,22.0,0.0,0.0,0.0,0.0,-1.4,100.0,0.0
2025-03-13 06:15:00,21.7475,35.57,25.36,21.425,42.67333333333333,26.815,18.46,,22.0,0.25,0.25,0.0,0.0,-1.2999999999999998,100.0,0.15
2025-03-13 06:30:00,21.74875,35.763333333333335,25.375,21.4375,43.24142857142857,26.815,18.48,,22.0,0.5,0.5,0.0,0.0,-1.2,100.0,0.3
2025-03-13 06:45:00,21.75,35.95666666666666,25.39,21.45,43.25545454545455,27.0,18.5,,22.0,0.75,0.75,0.0,0.0,-1.1,100.0,0.4499999999999999
2025-03-13 07:00:00,21.805,36.15,25.4325,21.4625,43.77111111111111,27.06,18.56,,22.0,1.0,1.0,0.0,0.0,-1.0,100.0,0.6
2025-03-13 07:15:00,21.86,35.81,25.475,21.475,43.203125,27.12,18.62,,22.0,11.75,9.75,2.0,16.1,-0.825,100.0,6.049999999999999
2025-03-13 07:30:00,21.82,35.75333333333334,25.5175,21.4875,43.18714285714286,27.06,18.685,,22.0,22.5,18.5,4.0,32.2,-0.65,100.0,11.499999999999998
2025-03-13 07:45:00,21.83,35.696666666666665,25.56,21.5,42.81333333333333,27.1225,18.75,,22.0,33.25,27.25,6.0,48.3,-0.4750000000000001,100.0,16.95
2025-03-13 08:00:00,21.84,35.64,25.39,21.5,42.83,27.185,18.88,,22.0,44.0,36.0,8.0,64.4,-0.3,100.0,22.4
2025-03-13 08:15:00,21.85,35.12,25.22,21.5,42.09375,26.876666666666665,18.94,,22.0,65.5,52.5,13.0,77.55000000000001,0.075,100.0,32.8
2025-03-13 08:30:00,21.86,34.61,25.05,21.5,41.56285714285714,26.4375,19.0,,22.0,87.0,69.0,18.0,90.7,0.45,100.0,43.2
2025-03-13 08:45:00,21.86,35.13,25.0,21.5,42.2535294117647,26.315,19.12,,22.0,108.5,85.5,23.0,103.85,0.825,100.0,53.6
2025-03-13 09:00:00,21.86,34.72,24.95,21.5,41.453500000000005,26.1875,19.25,,22.0,130.0,102.0,28.0,117.0,1.2,100.0,64.0
2025-03-13 09:15:00,21.86,34.62,24.9,21.5,39.74375,25.843333333333334,19.35333333333333,,22.0,151.5,112.75,38.75,137.925,1.4,100.0,71.525
2025-03-13 09:30:00,22.13,34.443333333333335,24.69,21.65,36.77189189189189,25.4375,19.5,,22.0,173.0,123.5,49.5,158.85,1.6,100.0,79.05
2025-03-13 09:45:00,22.106666666666666,34.266666666666666,24.22,21.8,31.48674418604651,24.811666666666667,19.54,,22.0,194.5,134.25,60.25,179.77499999999998,1.8,100.0,86.57499999999999
2025-03-13 10:00:00,22.08333333333333,34.09,23.7,21.75,26.8925,24.063333333333333,19.58,,21.0,216.0,145.0,71.0,200.7,2.0,100.0,94.1
2025-03-13 10:15:00,22.06,24.836666666666662,23.16,21.700000000000003,24.251875,23.4375,19.62,,21.0,233.25,157.0,76.25,202.625,2.25,100.0,101.825
2025-03-13 10:30:00,21.9675,23.79,22.9,21.65,23.97733333333333,22.9375,19.685,,21.0,250.5,169.0,81.5,204.55,2.5,100.0,109.55
2025-03-13 10:45:00,21.875,23.28,22.64,21.6,23.375,22.4375,19.540000000000003,,21.0,267.75,181.0,86.75,206.475,2.75,100.0,117.275
2025-03-13 11:00:00,21.7825,22.815,22.12,21.475,22.875,22.0,19.44,,21.0,285.0,193.0,92.0,208.4,3.0,100.0,125.0
2025-03-13 11:15:00,21.69,22.25,21.88,21.35,22.42333333333333,21.685,19.345,,21.0,293.25,193.75,99.5,217.775,3.125,99.75,126.2
2025-03-13 11:30:00,21.6275,23.629444444444445,21.745,21.225,22.875,21.44,19.25,,21.0,301.5,194.5,107.0,227.15,3.25,99.5,127.4
2025-03-13 11:45:00,21.565,25.00888888888889,21.61,21.1,30.479716981132075,21.5,18.94,,21.0,309.75,195.25,114.5,236.525,3.375,99.25,128.60000000000002
2025-03-13 12:00:00,21.5025,28.12,21.865,21.05,34.18972972972973,21.8125,18.902,,21.0,318.0,196.0,122.0,245.9,3.5,99.0,129.8
2025-03-13 12:15:00,21.44,29.69,22.12,21.0,35.12444444444444,22.3125,18.864,,21.0,316.25,197.25,119.0,237.875,3.55,95.0,130.57500000000002
2025-03-13 12:30:00,21.41166666666667,29.96,22.39,20.95,35.23142857142857,22.75,18.826,,21.0,314.5,198.5,116.0,229.85,3.6,91.0,131.35000000000002
2025-03-13 12:45:00,21.383333333333333,30.23,22.66,20.9,35.163333333333334,23.06,18.788,,21.0,312.75,199.75,113.0,221.825,3.65,87.0,132.125
2025-03-13 13:00:00,21.355,30.47,22.725,20.875,35.583333333333336,23.206666666666667,18.75,,21.0,311.0,201.0,110.0,213.8,3.7,83.0,132.9
2025-03-13 13:15:00,21.37625,30.625,22.79,20.85,35.18666666666667,23.284444444444443,18.685,,21.0,313.75,183.5,130.25,256.825,3.775,80.0,149.65
2025-03-13 13:30:00,21.3975,30.78,22.876666666666665,20.825,35.87461538461538,23.362222222222226,18.62,,21.0,316.5,166.0,150.5,299.85,3.85,77.0,166.4
2025-03-13 13:45:00,21.418750000000003,30.935,22.96333333333333,20.8,36.50083333333333,23.44,18.815,,21.0,319.25,148.5,170.75,342.875,3.925,74.0,183.15
2025-03-13 14:00:00,21.44,30.205,23.05,20.85,34.624736842105264,23.40875,19.040000000000003,,21.0,322.0,131.0,191.0,385.9,4.0,71.0,199.9
2025-03-13 14:15:00,21.476666666666667,29.17,22.9325,20.9,32.6875,23.3775,18.88,,21.0,323.0,128.0,195.0,407.325,4.15,59.75,232.5
2025-03-13 14:30:00,21.513333333333332,28.41,22.815,20.95,31.811666666666667,23.06,18.815,,21.0,324.0,125.0,199.0,428.75,4.3,48.5,265.1
2025-03-13 14:45:00,21.55,27.615,22.6975,21.0,30.795,22.92,19.0,,21.0,325.0,122.0,203.0,450.175,4.449999999999999,37.25,297.70000000000005
2025-03-13 15:00:00,21.52,27.2225,22.58,20.975,30.0,22.685,18.88,,21.0,326.0,119.0,207.0,471.6,4.6,26.0,330.3
2025-03-13 15:15:00,21.49,26.83,22.436666666666664,20.95,29.413,22.5,18.815,,21.0,307.5,115.75,191.75,457.85,4.425,32.0,341.35
2025-03-13 15:30:00,21.46,26.245,22.293333333333333,20.925,28.764444444444443,22.315,18.75,,21.0,289.0,112.5,176.5,444.1,4.25,38.0,352.4
2025-03-13 15:45:00,21.43,25.8,22.15,20.9,28.414615384615384,22.06,18.62,,21.0,270.5,109.25,161.25,430.35,4.075,44.0,363.45
2025-03-13 16:00:00,21.39,26.01555555555556,22.05,20.875,28.387619047619047,21.88,18.5,,21.0,252.0,106.0,146.0,416.6,3.9,50.0,374.5
2025-03-13 16:15:00,21.35,26.23111111111111,21.98333333333333,20.85,28.890833333333333,21.9,18.44,,21.0,227.0,97.5,129.5,397.425,3.775,55.0,367.475
2025-03-13 16:30:00,21.31,26.44666666666667,21.916666666666668,20.825,29.94333333333333,21.92,18.38,,21.0,202.0,89.0,113.0,378.25,3.65,60.0,360.45
2025-03-13 16:45:00,21.27,26.918333333333337,21.85,20.8,30.626,21.94,18.315,,21.0,177.0,80.5,96.5,359.075,3.525,65.0,353.42499999999995
2025-03-13 17:00:00,21.236666666666668,27.39,21.9075,20.775,31.375454545454545,21.96,18.25,,21.0,152.0,72.0,80.0,339.9,3.4,70.0,346.4
2025-03-13 17:15:00,21.203333333333333,28.1,21.965,20.75,32.45777777777778,22.12,18.185,,21.0,126.75,61.25,65.5,299.9,3.225,62.5,307.7
2025-03-13 17:30:00,21.17,28.26,22.0225,20.725,32.0,22.25,18.12,,21.0,101.5,50.5,51.0,259.9,3.05,55.0,269.0
2025-03-13 17:45:00,21.15,28.42,22.08,20.7,32.33416666666667,22.315,18.08,,21.0,76.25,39.75,36.5,219.9,2.875,47.5,230.3
2025-03-13 18:00:00,21.130000000000003,28.595,22.1075,20.675,33.25,22.38,18.04,,21.0,51.0,29.0,22.0,179.9,2.7,40.0,191.6
2025-03-13 18:15:00,21.11,28.77,22.135,20.65,33.0,22.452,18.0,,21.0,38.5,22.0,16.5,134.925,2.5,37.25,143.85
2025-03-13 18:30:00,21.09,28.816666666666663,22.1625,20.625,33.123333333333335,22.44,17.976,,21.0,26.0,15.0,11.0,89.95,2.3,34.5,96.1
2025-03-13 18:45:00,21.0825,28.863333333333333,22.19,20.6,33.315,22.5,17.951999999999998,,21.0,13.5,8.0,5.5,44.975,2.1,31.75,48.35
2025-03-13 19:00:00,21.075,28.91,22.22,20.575000000000003,33.25,22.56,17.928,,21.0,1.0,1.0,0.0,0.0,1.9,29.0,0.6
2025-03-13 19:15:00,21.0675,29.04,22.25,20.55,33.574,22.62,17.904,,21.0,0.75,0.75,0.0,0.0,1.875,44.75,0.4499999999999999
2025-03-13 19:30:00,21.06,29.17,22.28,20.525,33.815,22.66333333333333,17.88,,21.0,0.5,0.5,0.0,0.0,1.85,60.5,0.3
2025-03-13 19:45:00,21.05,29.3,22.32,20.5,34.06,22.706666666666667,17.904,,21.0,0.25,0.25,0.0,0.0,1.825,76.25,0.15
2025-03-13 20:00:00,21.04,29.43,22.36,20.515,34.19428571428571,22.75,17.928,,21.0,0.0,0.0,0.0,0.0,1.8,92.0,0.0
2025-03-13 20:15:00,21.03,29.98,22.4,20.53,34.87555555555556,22.793333333333333,17.951999999999998,,21.0,0.0,0.0,0.0,0.0,1.725,94.0,0.0
2025-03-13 20:30:00,21.045,29.725,22.44,20.545,34.61714285714286,22.88,17.976,,21.0,0.0,0.0,0.0,0.0,1.65,96.0,0.0
2025-03-13 20:45:00,21.06,29.47,22.4475,20.56,34.235,22.869166666666665,18.0,,21.0,0.0,0.0,0.0,0.0,1.575,98.0,0.0
2025-03-13 21:00:00,21.075,29.46,22.455,20.575,34.125,22.85833333333333,17.88,,21.0,0.0,0.0,0.0,0.0,1.5,100.0,0.0
2025-03-13 21:15:00,21.09,29.44,22.4625,20.59,34.088,22.8475,17.867619047619048,,21.0,0.0,0.0,0.0,0.0,1.55,100.0,0.0
2025-03-13 21:30:00,21.0725,29.42,22.47,20.605,34.291666666666664,22.836666666666662,17.855238095238093,,21.0,0.0,0.0,0.0,0.0,1.6,100.0,0.0
2025-03-13 21:45:00,21.055,29.4,22.456666666666667,20.62,34.25666666666667,22.82583333333333,17.84285714285714,,21.0,0.0,0.0,0.0,0.0,1.65,100.0,0.0
2025-03-13 22:00:00,21.0375,29.425,22.44333333333333,20.635,34.25,22.815,17.83047619047619,,21.0,0.0,0.0,0.0,0.0,1.7,100.0,0.0
2025-03-13 22:15:00,21.02,29.45,22.43,20.65,34.348571428571425,22.75,17.81809523809524,,21.0,0.0,0.0,0.0,0.0,1.65,98.5,0.0
2025-03-13 22:30:00,21.016666666666666,29.475,22.757142857142856,20.665,34.375,22.88,17.805714285714284,,21.0,0.0,0.0,0.0,0.0,1.6,97.0,0.0
2025-03-13 22:45:00,21.013333333333332,29.5,23.084285714285716,20.68,34.50545454545455,22.815,17.793333333333333,,21.0,0.0,0.0,0.0,0.0,1.55,95.5,0.0
2025-03-13 23:00:00,21.01,29.6175,23.41142857142857,20.695,34.63090909090909,22.815,17.834666666666667,,21.0,0.0,0.0,0.0,0.0,1.5,94.0,0.0
2025-03-13 23:15:00,21.012500000000003,29.735,23.73857142857143,20.71,34.651428571428575,22.815,17.876,,21.0,0.0,0.0,0.0,0.0,1.4,95.5,0.0
2025-03-13 23:30:00,21.015,29.8525,24.06571428571429,20.725,35.06333333333333,24.66009259259259,17.917333333333332,,21.0,0.0,0.0,0.0,0.0,1.3,97.0,0.0
2025-03-13 23:45:00,21.0175,29.97,24.392857142857142,20.74,35.375,26.505185185185184,17.958666666666666,,21.0,0.0,0.0,0.0,0.0,1.2000000000000002,98.5,0.0
2025-03-14 00:00:00,21.02,35.1475,24.72,20.755,43.65135802469136,28.350277777777777,18.0,,21.0,0.0,0.0,0.0,0.0,1.1,100.0,0.0
2025-03-14 00:15:00,21.125,40.63999999999999,28.7275,20.77,50.185,35.10526315789474,18.376666666666665,,23.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0
2025-03-14 00:30:00,21.23,41.14,31.1,20.785,50.126,36.5,18.58,,23.0,0.0,0.0,0.0,0.0,0.9,100.0,0.0
2025-03-14 00:45:00,21.335,41.07,31.200000000000003,20.8,49.815,36.54,18.706666666666667,,23.0,0.0,0.0,0.0,0.0,0.8,100.0,0.0
2025-03-14 01:00:00,21.44,41.0,31.3,20.875,49.94,36.42,18.685,,23.0,0.0,0.0,0.0,0.0,0.7,100.0,0.0
2025-03-14 01:15:00,21.486666666666668,40.93,31.13375,20.950000000000003,49.623333333333335,36.185,18.815,,23.0,0.0,0.0,0.0,0.0,0.75,100.0,0.0
2025-03-14 01:30:00,21.53333333333333,40.86,30.9675,21.025,49.66333333333333,35.888,18.828,,23.0,0.0,0.0,0.0,0.0,0.8,100.0,0.0
2025-03-14 01:45:00,21.58,40.65,30.80125,21.1,49.5,35.402,18.856,,23.0,0.0,0.0,0.0,0.0,0.85,100.0,0.0
2025-03-14 02:00:00,21.6025,40.56666666666666,30.635,21.125,49.44714285714286,35.315,18.884,,23.0,0.0,0.0,0.0,0.0,0.9,100.0,0.0
2025-03-14 02:15:00,21.625,40.48333333333333,30.59625,21.15,49.38,35.09444444444444,18.912,,23.0,0.0,0.0,0.0,0.0,0.825,99.75,0.0
2025-03-14 02:30:00,21.6475,40.4,30.5575,21.175,49.30571428571428,35.06,18.94,,23.0,0.0,0.0,0.0,0.0,0.75,99.5,0.0
2025-03-14 02:45:00,21.67,40.41333333333333,30.51875,21.2,49.5,35.22833333333333,18.95,,23.0,0.0,0.0,0.0,0.0,0.675,99.25,0.0
2025-03-14 03:00:00,21.700000000000003,40.42666666666666,30.48,21.225,49.5,35.44,18.96,,23.0,0.0,0.0,0.0,0.0,0.6,99.0,0.0
2025-03-14 03:15:00,21.73,40.44,30.69,21.25,49.5,35.5,18.94,,23.0,0.0,0.0,0.0,0.0,0.575,99.25,0.0
2025-03-14 03:30:00,21.76,40.515,30.9,21.275,49.712857142857146,35.87428571428571,18.986666666666665,,23.0,0.0,0.0,0.0,0.0,0.55,99.5,0.0
2025-03-14 03:45:00,21.79,40.59,31.11,21.3,49.815,36.27272727272727,19.03333333333333,,23.0,0.0,0.0,0.0,0.0,0.525,99.75,0.0
2025-03-14 04:00:00,21.85,40.665,31.18,21.325,49.75,36.440000000000005,19.08,,23.0,0.0,0.0,0.0,0.0,0.5,100.0,0.0
2025-03-14 04:15:00,21.87,40.74,31.25,21.35,49.685,36.30777777777777,19.06,,23.0,0.0,0.0,0.0,0.0,0.425,85.5,0.0
2025-03-14 04:30:00,21.89,39.732962962962965,31.32,21.375,49.815,36.32222222222222,19.1225,,23.0,0.0,0.0,0.0,0.0,0.35,71.0,0.0
2025-03-14 04:45:00,21.855,38.72592592592593,31.39,21.4,49.94,36.452,19.185,,23.0,0.0,0.0,0.0,0.0,0.275,56.5,0.0
2025-03-14 05:00:00,21.82,37.71888888888889,30.066666666666663,21.35,44.32493670886076,33.85512195121951,19.12333333333333,,23.0,0.0,0.0,0.0,0.0,0.2,42.0,0.0
2025-03-14 05:15:00,21.785,32.852,27.948,21.3,35.5377358490566,29.31258064516129,18.75,,20.0,0.0,0.0,0.0,0.0,-0.075,37.25,0.0
2025-03-14 05:30:00,21.75,28.645,25.376,21.25,30.31233333333333,26.253529411764703,18.44,,20.0,0.0,0.0,0.0,0.0,-0.35,32.5,0.0
2025-03-14 05:45:00,21.7225,25.9575,23.97,21.2,26.759411764705884,24.5,18.25,,20.0,0.0,0.0,0.0,0.0,-0.625,27.75,0.0
2025-03-14 06:00:00,21.695,31.499,23.450000000000003,21.225,35.82163265306122,24.535238095238096,18.25,,20.0,0.0,0.0,0.0,0.0,-0.9,23.0,0.0
2025-03-14 06:15:00,21.6675,38.760000000000005,25.895714285714284,21.25,48.197,29.20923076923077,18.62333333333333,,20.0,0.75,0.5,0.25,4.4,-1.125,23.75,0.325
2025-03-14 06:30:00,21.64,38.90666666666667,28.625,21.275,48.43,32.833333333333336,18.836666666666662,,20.0,1.5,1.0,0.5,8.8,-1.35,24.5,0.65
2025-03-14 06:45:00,21.69,39.053333333333335,28.5575,21.3,48.26857142857143,32.4375,19.0,,20.0,2.25,1.5,0.75,13.2,-1.5750000000000002,25.25,0.975
2025-03-14 07:00:00,21.74,39.2,28.49,21.325,47.68666666666667,31.739411764705885,19.03,,22.0,3.0,2.0,1.0,17.6,-1.8,26.0,1.3
2025-03-14 07:15:00,21.79,38.83,28.2475,21.35,47.4375,31.355555555555554,19.06,,22.0,22.5,9.75,12.75,107.275,-1.575,43.75,7.125
2025-03-14 07:30:00,21.815,38.79666666666667,28.005000000000003,21.375,47.5,31.17571428571429,19.08,,22.0,42.0,17.5,24.5,196.95,-1.35,61.5,12.95
2025-03-14 07:45:00,21.84,38.76333333333333,27.89333333333333,21.4,47.31333333333333,30.856666666666666,19.115,,22.0,61.5,25.25,36.25,286.625,-1.125,79.25,18.775
2025-03-14 08:00:00,21.865,38.73,27.78166666666667,21.425,47.625,30.793333333333333,19.15,,22.0,81.0,33.0,48.0,376.3,-0.9,97.0,24.6
2025-03-14 08:15:00,21.89,38.64666666666666,27.67,21.45,47.54,30.58,19.185,,22.0,108.75,46.75,62.0,388.025,-0.525,97.75,34.25
2025-03-14 08:30:00,21.8975,38.56333333333333,27.513333333333332,21.475,47.1875,30.51,19.25,,22.0,136.5,60.5,76.0,399.75,-0.15,98.5,43.900000000000006
2025-03-14 08:45:00,21.905,38.48,27.35666666666667,21.5,46.874,30.44,19.48,,22.0,164.25,74.25,90.0,411.475,0.2249999999999999,99.25,53.55
2025-03-14 09:00:00,21.9125,35.899,27.200000000000003,21.45,41.63162162162162,29.25,19.4375,,22.0,192.0,88.0,104.0,423.2,0.6,100.0,63.2
2025-03-14 09:15:00,21.92,31.02625,25.8525,21.4,33.62083333333333,27.06222222222222,19.12,,21.0,219.25,99.0,120.25,434.725,0.85,100.0,71.425
2025-03-14 09:30:00,21.87333333333333,27.865,24.62,21.35,29.62205128205128,25.1875,19.0,,21.0,246.5,110.0,136.5,446.25,1.1,100.0,79.65
2025-03-14 09:45:00,21.826666666666668,29.73555555555556,23.84,21.3,36.42588235294117,24.428,19.081666666666667,,21.0,273.75,121.0,152.75,457.775,1.35,100.0,87.875
2025-03-14 10:00:00,21.78,33.198,24.0375,21.325,40.3478125,24.75,19.16333333333333,,21.0,301.0,132.0,169.0,469.3,1.6,100.0,96.1
2025-03-14 10:15:00,21.817500000000003,34.79,24.235,21.35,41.64666666666667,25.5625,19.206666666666667,,21.0,322.0,138.75,183.25,478.2,1.75,100.0,101.575
2025-03-14 10:30:00,21.855,34.428333333333335,24.13625,21.375,40.875,26.06,19.315,,21.0,343.0,145.5,197.5,487.1,1.9,100.0,107.05
2025-03-14 10:45:00,21.8925,34.06666666666667,24.0375,21.4,39.68714285714286,25.75,19.38,,21.0,364.0,152.25,211.75,496.0,2.0500000000000003,100.0,112.525
2025-03-14 11:00:00,21.93,31.30875,23.93875,21.3875,35.009032258064515,25.188333333333333,19.5,,21.0,385.0,159.0,226.0,504.9,2.2,100.0,118.0
2025-03-14 11:15:00,21.92333333333333,27.39833333333333,23.84,21.375,28.444285714285712,24.374285714285715,19.38,,20.0,400.25,165.25,235.0,509.075,2.3000000000000003,95.75,122.65
2025-03-14 11:30:00,21.916666666666668,25.126666666666665,23.29,21.3625,25.110064935064933,23.563333333333333,19.25,,20.0,415.5,171.5,244.0,513.25,2.4000000000000004,91.5,127.3
2025-03-14 11:45:00,21.91,24.270000000000003,22.78,21.35,24.25925925925926,22.9375,19.38,,20.0,430.75,177.75,253.0,517.425,2.5,87.25,131.95
2025-03-14 12:00:00,21.8625,23.5,22.64,21.3375,23.562,22.5,19.376666666666665,,20.0,446.0,184.0,262.0,521.6,2.6,83.0,136.6
2025-03-14 12:15:00,21.815,22.99,22.26,21.325,23.0,22.12333333333333,19.24833333333333,,20.0,459.0,174.25,284.75,560.8,2.675,73.0,134.275
2025-03-14 12:30:00,21.7675,22.515,22.17,21.3125,22.59375,21.88,19.12,,20.0,472.0,164.5,307.5,600.0,2.75,63.0,131.95
2025-03-14 12:45:00,21.72,22.316666666666663,22.08,21.3,22.42090909090909,21.706666666666667,19.25,,20.0,485.0,154.75,330.25,639.2,2.825,53.0,129.625
2025-03-14 13:00:00,21.725,22.118333333333336,21.99,21.35,22.238,21.56,19.185,,20.0,498.0,145.0,353.0,678.4,2.9,43.0,127.3
2025-03-14 13:15:00,21.73,21.92,21.74,21.4,22.06,21.494,19.12,,20.0,475.0,154.5,320.5,620.15,2.825,48.5,158.125
2025-03-14 13:30:00,21.735,21.96,21.72,21.45,21.98,21.428,19.25,,20.0,452.0,164.0,288.0,561.9,2.75,54.0,188.95
2025-03-14 13:45:00,21.74,26.2606,21.7,21.5,30.3557,23.72465573770492,19.185,,20.0,429.0,173.5,255.5,503.65,2.675,59.5,219.775
